Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,245481152600.258,270209596053.14899,299861455913.02002,336397334728.09399,374149848279.27802,408271420849.315,445206414755.086,483621863460.40302,518457026371.96301,572746053204.91296,641007673270.63599,726492980412.078,877638384525.99304,1139338580878.21,1292029213750.3401,1498226074315.0901,1563537135583.98,1778408509993.97,2177728856358.55,2638073833601.75,2954708802963.0498,2567963130906.9399,2486193409543.96,2425389799777.8599,2326467347259.6802,2390171413849.0601,3354402740001.1699,4148857521558.8799,4562994096888.3604,4661028240479.3398,5865987333446.54,6098676235121.5596,6728126732337.2998,6161852116427.7197,6508354414953.1201,7512010529298.8799,7603815087836.9102,6952089881217.6904,7143819895898.3604,7111848937999.8896,6480938576671.8301,6587710505265.96,7167764806807.1699,8843899430025.9297,10144388626439.9,10528797390023.1,11179264283534.801,12873496328859,14113093992011.1,12904996282315.9,12641025254256.9,13622017842135.801,12641928622059.199,13193290272489.4,13478913497853.301,11667268254660.301,11935033021358,12589879981668
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477101651.64837599,467872714.75560302,531688311.68831199,578015625,693535954.19006705,686490090.14014101,745526154.93282998,688921325.71204305,706370815.58441603,752368495.512622,729321366.65186095,870247703.18275797,1109054005.4397099,1098425900.7411599,1211161879.6747999,1317974491.05691,1380188800,1856695551.2195101,2117039512.1951201,2607739837.3983698
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,12072126075.396999,13834300571.4849,16138545209.246,19074913947.719601,21343844643.7341,24756958694.923801,28721062242.163399,31647119228.1982,31475548481.4095,36038711599.541,40881655098.645103,46492797365.269501,58971806626.9739,78425934894.3461,97009800115.373505,114465300289.855,118185307386.222,132089531434.83,160163483072.91699,214019077342.58801,232134606637.271,202257045774.013,195464408602.151,170486866357.30899,171635463361.62299,180302412230.92001,250638463466.793,317882187036.78699,375138723325.23901,413630538018.271,535101248775.71002,575598537069.65601,629202392003.901,523649481762.32202,529121577319.58801,612939685081.39795,640998292394.58801,588692045454.54504,617041986858.22498,633194118900.48999,595402616546.89502,625975838926.17505,705145868624.13,906853273137.698,1069555500372.49,1157276458151.97,1264551499184.54,1479341637010.6799,1635015380108.3899,1499099749930.54,1431616749640.29,1488067258325.2,1336018949805.5801,1361854206549.3899,1376910811040.8799,1197789902774.4299,1237255019653.8601,1311320015515.99
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373665145.5546799,4746109767.1998997,5066240419.2966604,5617109244.6323299,5726897998.2964201,5685774808.8086205,6245069734.1330204,7322069511.1613398,9833870709.1237602,12059201242.236,14006088297.475401,16963625015.681801,22237061730.0849,24194039255.895699,19652492636.843601,19490936349.175301,23170239900.7654,23043864510.054298,25137153149.437698,26224622450.8302,22566956982.229,23337907618.517399,25921079612.333698
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,7324903188.4057999,7707678019.3236704,8567890821.2560396,8096302367.1497602,9480840483.0917892,9848600869.5652199,10527338647.343,10908935748.792299,11476584879.2271,12175166763.285,13463868357.4879,10492993077.609301,8830712713.9078102,6927950564.5565701,7663984567.9012299,8547939730.6237402,8589211390.4961205,7818224905.5507097,7700833482.0061502,8242392103.6806097,8231326016.4749403,7850809498.1680298,8623691300.0407906,10131187261.442101,12401139453.973801,15280861834.6024,19707616772.799599,27066912635.222801,32437389116.037998,29933790334.341801,31952763089.330002,43310721414.082901,47648211133.2183,55612228233.517899,64464547915.269798,73000980433.948593,80561496133.917206
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,359029350066.59399,390887185571.95697,427014859941.73602,470414602361.42902,521327909675.85199,567732334752.90405,615437642454.823,661332176327.74695,687385445263.23401,754985025857.85205,854806915512.54395,966894955325.71802,1157617091049.8799,1469889416914.1399,1652067409914.73,1925962270306.75,1994811428265.0801,2259060971269.0098,2768458233840.7202,3381001765589.4199,3859034711447.52,3414523531489.4502,3286230667939.4502,3185259317540.0801,3058273636345.0801,3160727248641.7798,4333946163920.1802,5362160080743.3799,5981271247674.3496,6107076641886.5703,7573007343262.6504,7859431841870.3799,8563867521160.7197,7808203731232.0195,8291508715136.0498,9617733023197.2402,9832903149626.8105,9281645253149.5293,9598122886276.4102,9583143300129.2305,8906062201757,9003877592461.2598,9816362222068.7109,11949482161067,13798051427969.801,14433131405635.5,15398339921434.801,17793676181321.5,19137006643248.301,17102541287761,16986909515357.4,18349552365225.898,17292208081934.1,18028906567564.801,18635887171535.5,16416319932320,16493732605955.801,17281870755987.301
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217556592771.69101,199671127227.55301,191895039998.00699,217917290105.392,252914362369.72101,307258061329.07501,363625141293.06299,447126946198.22498,578396926800.495,541286458424.60199,644646998633.36096,708631770603.245,816296451885.72302,851363110898.79602,860906213079.74805,781966692278.92395,747106470807.93799,822637672949.24695
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,5224102195.52771,5921659485.0328398,6340580854.3907299,6885920328.66187,7766655085.7858801,8589340019.02985,9208524504.8768406,9368954010.3132,8823033880.3299294,10070766720.501101,11365953567.3839,12536710287.013399,14754136507.0261,19486826979.928398,24867278714.353199,29494515597.220001,31873171718.726002,33524682307.805801,36283091407.9422,44498283620.821297,53685049410.264603,52485533204.739601,52832120389.786598,51014090520.922302,52926394934.7052,55914236377.590202,73586676049.730194,91642093872.582199,109103056147.832,119064708327.56,141517648888.198,127866490222.026,112625431377.754,89255751014.884995,103321570859.41901,134199346405.229,132099404607.81799,126833123353.56799,133936359590.565,135225868314.511,125539893126.95799,129250111856.823,139552983248.63501,171071106094.80801,196768065557.487,204436015420.96799,216552502822.73199,255384615384.61499,283742493042.33197,251499027507.64099,247799815768.47699,273674236772.815,256706466091.08899,269980111642.89801,272609288689.57501,232464833065.55399,238677672281.61099,251884887972.76599
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,112328422.113084,116987784.913739,122906434.95781399,129454728.62359899,140032741.46832901,147084750.03148201,150603925.51585299,162625885.863484,166952937.135005,182182067.70356801,219878482.17356399,247749327.72126701,316650508.96752298,425963359.355326,558589870.90367401,684268280.81275105,694552411.71883702,719533137.12666202,829239489.84411895,1019743927.2466201,1202567359.4131999,1235899836.18067,1194015444.01544,1123107276.30285,1177997413.6338401,1141210124.8266301,1290228616.82408,1177908191.97685,1109976927.9172201,1182686577.22645,1337024782.22702,1383843860.1247001,1531803060.5455799,1635426125.30808,1825285158.11762,1970347720.9699199,2129266728.4258499,2093994597.2154901,1656784779.5450001,1942170999.18765,1684109743.4933801,1660102345.60309,1842691481.09196,2315935752.7165298,2727507212.92556,3006725014.7841501,3102741451.0166402,3405050611.6872602,3523185919.55826,2870624635.6803198,3140508835.9485002,3774530615.6591601,3972012570.5346699,4190143206.2561102,4483416339.9385405,4362128146.4530897,4671313314.5557804,5061202767.4294796
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62651474946.6007,68346741504.425697,76313782251.696396,85551113767.372696,94906593388.310699,102160571409.274,110597467198.645,119466139619.589,129847107787.883,140725497222.27701,148456359985.827,165966615366.40201,203494148244.47299,264429876252.20999,285552373158.75598,360832186018.05103,372319038514.06702,410279486493.71503,506707848837.20898,613953129818.06995,701288419745.42102,615552202776.10095,584877732308.61401,559869179791.71997,530683779929.44501,553138414367.06104,771470783218.10803,934173305685.91101,1018847043277.17,1025211803413.53,1269179616913.6299,1269276828275.78,1401465923172.24,1322815612694,1393982750472.5901,1601094756209.75,1605675086549.5601,1452884917959.0901,1503108739159.4399,1492647560196.04,1362248940482.77,1376465324384.79,1494286655373.6101,1840480812641.0801,2115742488204.6201,2196126103718.4399,2318593651988.46,2657213249384.0698,2918382891460.3799,2690222283967.77,2642609548930.3599,2861408170264.6099,2683825225092.6299,2811077725703.5898,2852165760630.27,2438207896251.8398,2465134297438.9102,2582501307216.4199
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105688872.9703901,1125684470.05533,1062339943.8334301,1154899793.3387799,1268445919.41429,1486861878.9562399,1683997930.2632201,1730894295.3859501,1970135198.7623601,2278229880.41222,2413251995.8415899,2257083698.63269,2301168186.9099102,2468754074.54319,2356495468.2779498,2613464380.4640098,2810547884.1870799,2476746087.1891699
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000,,,112210000,116700000,124700000,135200000,147200000,166200000,178100000,198400000,202500000,222103600,218845700,206900300,219646200,220660500,233226300,240051900,241543400,245277400,240097000,250149400,253372300,256548100,262868600,279966700,296525300,310502100,326128700,316040600,317999400,315179700,329895600,336427500
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468977.570007,167637907.38169599,182796536.499917,154480244.24682799,215679855.272553,226474285.587116,245849781.71594301,271543680.27926499,294468564.534311,318124701.04899299,323802475.48102897,381687073.05860198,430508357.72399998,722780701.12333798,1544216003.9842501,2157592936.6073098,3009409970.9046302,2809349074.1771102,2389479269.1883202,3030251116.3596601,4279637933.8513598,3862269126.9268098,3618007844.44908,3391275731.3185902,3561451562.2357602,3339914759.3727498,3403638193.5790501,3281797038.6656599,3834503378.35497,4186411457.4569402,5952293765.8446798,5402919956.9383097,5592390848.5264797,4378645081.0176897,4190819314.0295801,4958845906.3476896,5694040336.8257103,5326816858.9958601,4483417119.8392801,4662992036.2073002,5067865320.7979002,5018874179.1870403,5310381151.35952,6497305662.0927401,7756293574.9807701,9578973591.0095806,10318424464.3377,12438956756.445499,15508574820.351601,12065138272.753799,14358584300.3006,18186478119.958199,17171447372.333401,17590745162.132599,18179752009.748901,14377324797.636999,14014369641.7689,15013950984.084
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,72328047042.158798,76694360635.915894,80601939635.248306,85443766670.427902,93387598813.926895,100595782309.16499,107090721447.05701,111185383409.521,104702736248.084,112676874821.987,130671946244.3,148113896325.14001,169965034965.035,192537971582.55801,206131369798.97101,241756637168.142,232614555256.065,263066457352.172,335883029721.95599,438994070309.19098,564947710899.37305,540765675241.15802,515048916841.37,489618008185.539,461487097632.349,489285164271.047,601452653180.88501,745162608269.32495,910122732123.79895,926884816753.927,1093169389204.55,1142797178130.51,1179659529659.53,1061388722255.55,1140489745944.29,1335218557677.1299,1408781591263.6499,1552483628028.8101,1638511096389.53,1665623685487.79,1647951278559.54,1621510004318.4099,1768408273381.29,2038395102040.8201,2398555474185.2798,2520701818181.8198,2692612695492.1802,3074359743897.5601,2890564338235.29,2382825985355.9702,2441173394729.6201,2619700404733.3701,2662085168498.9302,2739818680930.1899,3022827781881.3901,2885570309160.8599,2650850178102.1401,2622433959604.1602
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753501867.7609501,6357615894.0397396,3690328963.6408601,2701181331.3081598,2513870586.7334399,2693731865.9703598,3094915511.4075499,3510540843.5830598,3613500133.0417299,2800024337.5247302,3057453467.5513601,3219487751.95539,3395739836.9687099,3991281531.1394701,5125362833.3162899,6410847045.0106497,7745401717.7124796,10172869673.584299,12795044475.201,10766809096.169399,11638536861.831499,14434619972.4072,15846474597.744699,16140047041.634701,16509305828.9648,13993546747.749201,14378016729.158701,15081338092.2875
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217230038.2678101,1302674264.1991501,1382515590.0694201,1540797516.7946899,1731296118.87113,2053462872.38275,2126300573.1766801,1747187539.20717,1666910166.289,1962051319.2613399,2215029450.3804998,2417107708.25317,2112292944.6414199,2465492957.74648,2894409937.8881998,2810106382.9787202,2765254237.2881398,3189428571.4285698,3662478184.9912701,4020227920.2279201,4445228215.7676296,4222441614.9743199,4035994397.7591,4057275042.82903,4412279843.4442301,4504342149.4347095,5727602644.7147198,5074829931.9727898,5197840979.13416,5251764264.2680197,5889174825.4870005,6596546195.6521702,6413901601.8306599,5966255778.1201801,5444560669.4560699,6465137614.6788998,6934984709.4801197,6891308593.75,7480968858.1314898,7719354838.7096796,4983024408.1482801,5314909953.9299202,6166330136.2947998,7632406552.8380299,8881368538.0767097,10731634116.7384,20409668521.5494,24758819717.707401,28526891010.4925,25977847813.742199,32174772955.9748,39566292432.861504,41939728978.728104,63277216928.5093,53601126663.907898,49181854798.255203,55009730600.030701,58996776237.7603
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1922600899.38433,2041538057.0288799,2384295763.7252798,2432029380.4368601,2666616176.91609,3014890569.0409899,3284625277.16186,3279063317.6347499,3383218922.7933602,3693753379.0599198,3869032270.9163299,3783788551.0819001,3588376057.0153599,3461282293.6462402,2995360969.1619902,2833442750.4363899,2949637039.04424,3446442218.8982902,3666349049.4264102,2937071767.2557602,4220019227.9679499,6281917559.68433,6964179254.9738798,6716904635.1873302,6853467936.3912897,6785137222.1695604,7638045248.4594202,8376613796.9342604,8778473640.90839,8794202409.5678005,8694360304.5636692,10472514514.620001
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212353.698829599,46695363.155887298,41160658.570537098,45168722.699563198,52296836.749388002,55728608.974982999,59161544.995752797,75187969.924812004,95797533.461920604,115182522.12389401,112189468.48182601,138094243.34932399,171836793.402695,207114382.54607099,241080708.89017999,218764445.784343,216051495.95981699,213446562.57106,177338801.93075001,225724851.691107,185646209.386282,220626484.22481099,266673126.229801,284119692.49432999,317083373.52455902,690314321.37499905,714255460.503389,755042548.05582404,746491692.58385706,785996982.49216795,848237108.56163001,803630742.53445995,840285264.63154495,814723460.08371997,782915402.42109501,687408804.63052702,578236035.10427904,487038821.61195898,578785951.42873299,624173239.91965103,655070067.73392403,798885556.45790303,965781078.206954,900639534.01089895,951806368.69912899,898290989.93601799,910026155.73103499,1367041584.9639201,1259063629.83287,1394149615.0246799,1442298542.4400799,1489464787.5741501
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733594.841185197,78540057.1372471,87702828.565164104,89374237.288135603,98775328.947368398,108985740.155434,112386489.005677,114971207.205384,122666858.789625,118537875.133044,110653830.72270399,154731969.69696999,165523634.50371799,163577538.326314,138478900.628609,143856253.12724799,130225018.751151,173836362.01067701,164458120.31417599,213143016.44331601,243961995.509785,257150374.069711,226313443.74908599,236880821.65638801,235620043.500927,253966922.278198,270419779.41810697,268550998.21919698,206457544.49770299,224446663.80054799,370173838.65165198,392278168.19989699,415843481.99869102,476388260.63923198,531109356.16546202,586795675.416201,591839470.66505897,695990208.37662899,864654795.287148,826798659.76628304,849050127.50440705,1098379391.9503901,989327811.78511405,1045790132.98518,1053512334.1727099,1047808175.0005701,1178204501.38801,1346841897.00437
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,9122751.4531834498,10840095.1283649,12712471.3960211,64748333.333333299,69110000,72317446.932719305,67514285.714285702,67225714.285714298,66331428.571428597,64946954.756797999,65429198.238707997,81203226.913834497,94159862.707369104,104295643.388437,103653049.93797,103987520.075827,,,50642880.773750298,36731422.845691398,44294647.733479001,44442456.947640002,50320914.406568803,62118564.849542499,76407396.755296394,93345847.727032304,100534663.294927,88265974.584360301,112119406.54833101,110906032.075075,134707184.35554099,136047896.15577799,100807001.813926,141853368.25681499,232463036.43575901,442337849.47437698,370687618.71732599,621117885.66850305,1045998496.43872,1461139022.0295401,1806742742.2731099,2484745935.0932899,4410764338.6673298,8217369092.6522398,10086528698.860399,13071718758.737301,19749893536.3204,15027795173.2187,16298542027.9965,21329395900.870998,22389626329.336899,21942597765.363098,21736500712.963799,13180195435.113199,11260900825.823299,12293579173.2134
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,4446528164.6755896,5016048786.2275295,5327573509.0984297,5949478034.8875103,6680298250.5796099,7600579093.1157999,8455611129.2793598,9136711287.8243408,9915140546.3507195,11266091570.5718,13139862500,14591755681.818199,16885506818.181801,22347844649.0219,25351305681.818199,28525872476.089298,31152840485.0746,36176233117.483803,44270203153.988899,54481875804.967796,56829663469.224602,52346507380.073799,54617991326.530602,49428872678.0186,48020024788.3918,47820850974.5867,56379593719.571602,65652751132.360298,76261278404.996399,79169043642.467499,97891090928.632797,105143232379.884,116224673042.54601,108809058858.502,116601802106.742,136878366230.328,145861612825.595,143157600024.95901,144428172835.23599,142540728958.02301,130133845771.144,136191353467.562,153830947016.75101,201924270316.02701,240521260988.32901,247783001865.44,273317737046.79501,318497936901.177,354460802548.70398,330000252153.37598,299361576558.21698,287797822093.17798,245670666639.047,239862011450.103,237029579260.72198,195541761243.14401,192690813126.85999,200288277129.03799
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,71494495.185185194,88322386.296296299,102244362.222222,110900457.037037,115651918.888889,125435590,131803552.222222,145533310.74074101,167728455.18518499,187589522.59259301,215009569.62963,236357523.703704,267327642.222222,278098762.96296299,300757888.88888901,310160444.444444,309812185.18518502,325111814.81481498,342172518.51851898,366911444.444444,392190592.59259301,445903592.59259301,482009370.37036997,520044370.37036997,520444185.18518502,540336925.92592597,591018407.40740705,599118592.59259295,695370296.296296,698700666.66666698,758683592.59259295,825976037.03703701,771275555.55555499,771013259.25925899,778655925.92592597,799882259.25925899,842620111.11111104,911497407.40740705,997007925.92592597,1061631222.2222199,1126882296.2962999
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,69520026.666666701,88570952.868852407,106101175.65798,140153748.24365601,169918948.62918201,211194305.702999,240780413.56492999,282269373.00106603,355989047.256374,420642463.409998,476055288.41888601,435746974.75924402,402405069.367769,416183706.943685,379371608.44292498,412876071.11849302,603015696.45284903,787392365.83190799,898611007.94770896,929796722.38789594,1018970364.86443,1016493394.8253,1037921836.9477,927219728.86688602,1005879948.4325401,1208946165.92889,1197509786.6763201,1072147778.03013,1149862702.96084,1131561595.1377499,1068030829.75591,1086172922.5741301,1169138789.3143499,1558768614.23562,1825157316.68642,1849805732.9620299,2013099482.0743899,2249811708.9479599,2499107510.6412201,2529948329.5715299,2503156060.5252399,2684467375.7147899,2609667673.7160101,2669515517.3334799,2837737193.7639198,2520206899.6269302,2705898955.6872702
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,1043599900,1076699900,1143600000,1262800000,1299099900,1331399900,1390700000,1453500000,1610500000,1715399900,1904000000,1984800000,2101300000,2569200100,3161499900,3645900000,4365300200,5480500200,6070600200,6902600200,7878700000,8607500300,8716999700,9050000400,9470000100,9721652086.9565201,7231963515.9817305,7084399840,7841602824.4274797,8410724360.7954597,7650125217.3525295,9406097735.0911694,10440842165.3193,11399942453.0646,12983235568.2292,14655404433.2771,15674835615.3139,17790026221.613899,19395491992.9939,18318412251.364201,19288827158.9035,18702802783.719898,20776669472.9846,21917706484.507099,23965275999.642601,27211377220.067699,30231249362.2057,34113107084.9436,39136954237.8479,37734072275.594597,41338521642.027397,47654783850.638802,50388460920.181999,53851148431.931999,58722323918.1604,63767597193.917503,68663653469.124603,75620095537.500504
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3385000000,3560000000,3857000000,4197000000,4213000000,4375000000,4621000000,4781000000,4895000000,4928000000,5199000000,5336000000,5538000000,5710000000,5793000000,5859000000
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,170215248.206265,185848451.26290599,194948375.43020499,175756868.692761,194773376.88852599,213235294.11764699,228705882.35294101,250176470.58823499,229750000,249300000,267800000,282050000,285380952.380952,307047619.04761899,433954545.45454502,494791666.66666698,454440000,449880000,507080000,530440000,603200000,570357107.14285696,482000000,489333333.33333302,437631605.26315802,453488372.093023,504651139.53488398,354591846.938775,413799990,379779389.70588201,396582263.29113901,348533094.81216502,373573141.48681098,454101382.48847902,540874934.20101202,621626785.91549301,705406001.42450094,749138009.56454003,717530683.16956699,694754988.25829506,712667896.727512,712167575.624277,726131434.71533799,743064076.79456699,787814379.18384302,824880550.34396505,1458453715.3270199,1740180444.2573099,1916996251.5953901,2061324145.62393,2273224261.1564398,2576024015.5869002,2861560060.9322,2987684143.4665599,3077643261.3931198,3197222215.0121102,3504024213.0750599,3621046004.8426199
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,1083658397526.3101,1146798375494.1499,1238581036274.0701,1324416133415.6299,1452569358370.4299,1577698830237.04,1727595157436.3201,1845632289609.0801,1999935604971.8101,2197771845650.05,2415762958458.5298,2679694240595.6602,3105355724326.8901,3767681631685.7598,4265071552564.29,4726716285443.0801,5142677788456.1699,5822122582844.9004,6962184360389.9697,8052421888517.46,8993574790689.6094,9131811345964.7695,9053685545832.1191,9370958336997.1406,9741537339545.7402,10235782118108,12431294359392.1,14392752614179.199,16211823065419.699,16904726672616.1,19053933456718.301,20205793103193.801,21768917967074.699,21951103451707.898,23545297336525.898,26118961974660.898,26365448977384.801,25960509633751.5,26054913314035.301,27338278095149.199,27898295102220.801,27616573016183.398,28605096789275.301,32091194820882,35744926450769.602,37827853038361.5,39949133760337.703,43700451358166.602,46482022304640.297,43561058823053.297,45719294230837.398,49412353685145,49466770010251.297,50012863581974.297,51049656922114.398,48319656623607.102,49281339920674.898,51479366306874.797
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,1320796651.6945701,1383681651.1377599,1612346412.26475,1935298266.45384,2206466461.2643399,2435078534.0314102,2489845016.6489401,2692474989.12571,2716964388.42418,3189740055.1398201,3800766535.6208801,4476001946.0148602,5710107420.14394,8030117555.6203299,9388663645.7588005,10048022369.914101,12876366008.807699,15719433719.433701,18315007365.971298,22526035940.592098,28861759209.0191,31055409443.042999,32291306281.816799,29907091339.5364,33511383985.674099,35699543050.777802,41075570591.9291,50622571586.114899,59707404560.594398,68790369107.296204,76928290841.870102,88959620135.886398,104272278634.731,120353947980.76401,135812069768.646,144652912433.103,159717233621.659,177352785419.97699,168886163221.56699,165768095391.55701,171668164082.55499,169403241524.33701,166349228737.38599,161384522525.29901,169099768875.19299,181570082162.19,193536265094.36401,211597405593.86801,219279678430.164,214046415026.18701,228637697575.04001,248513617677.28699,262629441493.47601,275696879834.966,291459356985.33698,309383627028.56097,320881182123.85498,341449340450.64899
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,335650000,356200000,387750000,410200000,457000000,508650000,549950000,598100000,646800000,668000050,723000000,731000000,802999950,912499950,1034500000,1124000000,1347999950,1669499950,3097242093.2244101,3544281976.2919798,3968160045.9868398,4043894878.58005,4266503525.6105099,4476697184.8598099,4915311846.4882698,5278120712.5459003,5677828958.9060497,6190521241.4649496,5902717091.5474701,5432344901.7782097,4923009551.5156097,4648668470.2177296,4943700428.0766096,4926728938.8682804,4642280683.3698702,5347445007.5130901,5215028987.8804102,5737099646.3906298,6366340267.7410803,6414520531.6471796,7103507989.0504398,7565869927.7376299,7775078402.9278498,8140271080.5604,8772194250.2702103,9672035709.3979301,10841742347.796801,12275501784.2971,13789715132.502001,14587496229.181101,15839344591.9842,17710315005.999901,18528601901.324001,18499710127.838501,19756494434.703098,20979767785.2104,21643936938.909599,22978532896.781601
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,17396670260.203999,17855026796.069302,19441718298.563801,23503031963.2136,20924462623.164299,24462449674.4254,26655442985.370602,26073495396.450298,27597882790.8708,30753646856.811699,32178627544.639099,34693925813.840202,37588036165.458199,45379535692.002098,55816778777.488503,63298841028.8013,67477906808.632103,79626893136.343994,91780187863.560303,102834249943.69701,108281024562.22501,108036643031.586,107925202836.287,102038995124.04201,102236629572.136,107413151743.46001,123540830985.42599,135547776522.854,135515517492.558,130963800289.991,134425806111.02699,138751687623.048,126736840344.33501,130841513990.968,115661411150.81,131739925207.40401,137416627534.259,143874658297.83899,148232002135.63501,147986575626.702,159165104121.53,151475675371.36801,163070464410.84799,186032532742.11801,214224435893.93201,246605380088.30301,295485428365.87402,352776757577.87299,425916583723.06702,428441015540.79901,473380190094.03003,528923376245.04999,568543471450.96301,635091382870.18396,671126190446.29102,665409603321.64294,672719512886.16602,742642395300.86499
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22387561849.412498,23678012697.4813,23822087054.1796,25432144399.623798,23386945602.7976,21774273831.558601,23289671100.593201,26868450814.9263,34667270715.907204,41523418157.613098,45347181466.3022,50375095636.237198,60093896109.012299,70474602563.8396,62754161039.069,59844207748.947304,62404149309.6847,56548374546.344101,58147688052.290398,57671307486.813202,49490142433.104599,51640880494.272499,55213087270.634102
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,273187200,271066000,281896800,294883400,325281200,353251800,368948600,369124200,367968800,391820400,331200000,362800000,372000000,466800000,565400000,681400000,879000000,947000000,974200000,1080600000,1383800000,1479400000,1474200000,1623600000,1816200000,2009400000,2318000000,2047200000,2613926800,2736243800,3096289800,3473540601.82161,2257121668.1935201,1878248741.04949,2167564194.7342,2813313278.8108201,2907514522.9250302,3338938830.0174298,3723909226.8678098,4153736347.4422302,3953846310.66081,3596443004.5616498,3472191962.4228702,2960306120.9355698,3537720277.4998798,4310358095.6289797,4756204069.6187601,5885325589.9764204,6548530572.35291,6584649419.2834797,6622541528.5688801,7516834160.2527704,7890216507.6891298,8452509315.8772202,8776350789.5993004,8724656126.4984894,7970649131.2341604,8408150517.97684
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34748508332.106796,38724945367.858299,40119073326.3573,43160392123.605301,46418916500.3536,46659796772.547302,47290180588.599297,48770466838.649101,49170434390.994904,47310623887.231903,53821315066.102402,67716887203.413597,85324771841.411804,104066609517.92799,113035361316.74899,115295199391.606,139850794387.28101,157998423131.73901,130593960612.172,130922638689.071,140782064609.18701,127856647107.82001,135215704418.963,140118140454.711,122879042001.91499,125816640420.569,139135029758.29001
